origen,destino,distancia
N1183,N1237,22.44
N1183,N466,26.21
N1184,N1013,10.67
N1184,N1486,20.81
N1184,N467,23.79
N1184,N501,21.32
N1184,N16,27.85
N1185,N123,10.21
N1185,N707,13.65
N1185,N1140,36.72
N1185,N634,41.72
N1186,N1207,5.72
N1186,N575,30.87
N1186,N268,33.87
N1186,N814,33.83
N1187,N246,4.37
N1187,N4,10.55
N1187,N148,16.84
N1187,N695,28.6
N1187,N1271,25.24
N1188,N881,5.8
N1188,N1128,23.59
N1188,N944,19.08
N1189,N1040,31.27
N1189,N554,38.55
N1189,N1235,36.17
N1190,N140,15.29
N1190,N539,15.48
N1190,N1018,24.38
N1191,N257,22.24
N1191,N607,26.21
N1191,N214,36.13
N1191,N1222,42.89
N1192,N640,6.7
N1192,N1268,15.17
N1192,N791,25.71
N1192,N1298,23.41
N1192,N13,28.08
N1193,N913,13.21
N1193,N295,19.7
N1193,N1362,32.24
N1193,N101,31.35
N1193,N155,29.95
N1193,N912,35.2
N1194,N819,13.33
N1194,N1211,11.68
N1194,N541,11.14
N1194,N621,13.49
N1195,N71,9.1
N1195,N290,12.64
N1195,N823,13.05
N1195,N218,22.4
N1195,N446,22.92
N1196,N900,3.37
N1196,N1434,7.2
N1196,N1158,10.1
N1196,N1050,16.9
N1196,N808,29.03
N1196,N1043,28.56
N1197,N119,7.92
N1197,N337,22.07
N1197,N367,27.21
N1197,N755,33.21
N1198,N1235,2.5
N1198,N554,16.18
N1198,N457,21.54
N1199,N624,11.47
N1199,N14,14.81
N1199,N18,14.02
N1199,N277,18.89
N1199,N437,22.04
N1200,N10,12.93
N1200,N1453,9.64
N1200,N1392,11.23
N1200,N1106,17.05
N1200,N963,17.36
N1201,N1369,12.45
N1201,N742,17.2
N1201,N58,21.26
N1201,N139,29.69
N1202,N1387,11.24
N1202,N1066,22.45
N1202,N1107,21.13
N1203,N939,1.69
N1203,N1129,10.79
N1203,N1471,14.08
N1203,N699,14.95
N1203,N1174,26.47
N1203,N821,23.77
N1204,N406,6.99
N1204,N211,10.19
N1204,N885,23.05
N1204,N1048,25.3
N1205,N307,23.97
N1205,N496,22.18
N1205,N1439,30.91
N1205,N378,30.24
N1205,N334,34.97
N1206,N732,18.6
N1206,N636,23.15
N1206,N29,29.28
N1206,N1278,27.99
N1206,N1296,29.02
N1206,N645,34.32
N1207,N1186,4.35
N1207,N575,35.88
N1207,N268,36.54
N1207,N814,27.6
N1207,N1452,52.49
N1207,N1000,56.16
N1208,N302,2.73
N1208,N275,14.81
N1208,N1104,21.29
N1208,N1236,23.03
N1209,N711,10.94
N1209,N320,28.16
N1209,N48,22.88
N1209,N175,31.3
N1209,N1443,28.31
N1209,N858,41.58
N1210,N402,9.92
N1210,N1282,17.16
N1210,N766,15.42
N1210,N249,29.81
N1210,N799,29.27
N1210,N633,33.14
N1211,N621,5.03
N1211,N1194,11.97
N1211,N819,14.13
N1211,N541,25.26
N1211,N629,27.65
N1211,N1459,45.14
N1212,N1239,9.77
N1212,N966,16.43
N1212,N254,24.15
N1213,N264,17.55
N1213,N1171,41.95
N1213,N329,45.79
N1213,N791,50.99
N1213,N1268,52.88
N1214,N270,4.22
N1214,N1045,6.33
N1214,N1363,21.16
N1214,N1413,20.85
N1215,N1033,7.08
N1215,N827,11.23
N1215,N1307,15.37
N1215,N1059,19.06
N1215,N710,21.95
N1215,N1166,25.31
N1216,N595,24.77
N1216,N285,24.14
N1216,N1146,30.94
N1217,N390,10.16
N1217,N470,14.26
N1217,N322,32.99
N1218,N44,21.53
N1218,N990,20.0
N1218,N574,18.74
N1218,N1051,26.37
N1219,N1308,14.12
N1219,N682,16.15
N1219,N853,20.31
N1219,N1109,32.25
N1219,N1007,34.25
N1219,N1393,41.09
N1220,N1240,6.14
N1220,N196,33.31
N1220,N798,23.73
N1220,N452,25.62
N1220,N882,32.19
N1220,N1326,40.51
N1221,N1397,10.22
N1221,N443,17.33
N1221,N1113,21.63
N1221,N94,25.4
N1221,N439,22.33
N1221,N491,27.98
N1222,N214,8.65
N1222,N613,11.15
N1222,N836,15.56
N1222,N424,25.94
N1223,N797,11.42
N1223,N387,23.19
N1223,N1014,21.65
N1223,N232,23.03
N1224,N276,13.56
N1224,N659,13.76
N1224,N1341,15.11
N1224,N1290,21.67
N1224,N777,27.32
N1224,N1159,29.47
N1225,N672,11.69
N1225,N410,26.32
N1225,N1141,21.84
N1225,N1424,31.19
N1225,N1450,23.86
N1225,N327,29.0
N1226,N1332,32.2
N1226,N351,31.04
N1226,N784,30.52
N1226,N1388,34.94
N1226,N9,43.5
N1227,N1022,11.16
N1227,N698,23.14
N1227,N147,19.46
N1227,N520,32.53
N1227,N1144,36.9
N1228,N91,7.82
N1228,N1445,13.31
N1228,N331,15.04
N1228,N1386,27.72
N1228,N1026,26.51
N1228,N817,33.0
N1229,N205,11.95
N1229,N651,13.58
N1229,N664,22.68
N1229,N471,20.42
N1229,N32,28.71
N1230,N920,17.99
N1230,N841,20.82
N1230,N1101,25.92
N1231,N1347,10.92
N1231,N405,31.71
N1231,N280,32.37
N1231,N571,26.61
N1231,N374,36.21
N1231,N1358,44.03
N1232,N960,18.47
N1232,N987,22.16
N1232,N46,26.31
N1233,N1436,6.21
N1233,N1245,34.13
N1233,N476,33.41
N1234,N168,14.08
N1234,N1417,18.49
N1234,N1091,19.6
N1235,N1198,2.73
N1235,N554,14.66
N1235,N457,17.68
N1235,N1189,38.19
N1235,N825,34.31
N1235,N204,42.55
N1236,N1108,1.65
N1236,N1295,13.5
N1236,N275,23.89
N1236,N1208,22.36
N1236,N716,22.03
N1237,N466,10.46
N1237,N932,21.25
N1237,N152,22.77
N1238,N339,4.27
N1238,N510,9.75
N1238,N245,16.45
N1238,N313,23.27
N1239,N1212,10.7
N1239,N966,18.24
N1239,N661,25.7
N1239,N254,31.7
N1239,N47,29.73
N1240,N1220,6.25
N1240,N196,24.62
N1240,N798,19.23
N1241,N793,5.28
N1241,N371,12.38
N1241,N815,14.55
N1241,N1279,17.24
N1241,N420,19.82
N1242,N619,12.54
N1242,N1400,22.23
N1242,N892,24.08
N1242,N884,22.89
N1242,N34,28.45
N1242,N763,25.91
N1243,N160,10.74
N1243,N560,19.29
N1243,N1413,27.83
N1243,N242,30.42
N1244,N708,17.85
N1244,N842,20.54
N1244,N1330,25.1
N1244,N938,37.97
N1244,N321,36.86
N1244,N1273,37.23
N1245,N1473,14.0
N1245,N476,21.46
N1245,N891,18.99
N1245,N1436,25.76
N1246,N914,4.53
N1246,N427,5.33
N1246,N1120,20.97
N1246,N673,30.38
N1246,N362,38.4
N1246,N916,39.09
N1247,N866,28.33
N1247,N1254,33.69
N1247,N1017,47.01
N1247,N143,37.98
N1247,N683,45.42
N1248,N93,3.74
N1248,N1353,4.88
N1248,N292,18.15
N1248,N55,15.03
N1248,N600,24.0
N1248,N118,24.45
N1249,N607,17.3
N1249,N1402,22.7
N1249,N537,28.99
N1249,N1305,33.3
N1249,N1072,37.49
N1249,N816,33.3
N1250,N186,22.17
N1250,N2,23.85
N1250,N90,38.68
N1250,N409,39.15
N1251,N1139,2.29
N1251,N1348,12.38
N1251,N955,19.03
N1252,N637,14.83
N1252,N1430,25.15
N1252,N707,29.73
N1253,N1334,29.04
N1253,N365,23.89
N1253,N293,28.65
N1254,N951,11.28
N1254,N3,14.28
N1254,N909,28.68
N1254,N82,26.56
N1254,N1065,32.64
N1254,N1017,35.36
N1255,N319,16.67
N1255,N670,31.36
N1255,N876,41.5
N1255,N728,41.62
N1256,N1036,18.41
N1256,N1469,19.95
N1256,N1470,32.09
N1256,N1099,27.89
N1257,N1130,5.77
N1257,N12,13.45
N1257,N648,20.32
N1258,N145,3.29
N1258,N517,23.05
N1258,N587,25.87
N1258,N441,33.56
N1258,N1063,49.32
N1258,N364,45.59
N1259,N409,24.84
N1259,N424,28.02
N1259,N836,37.7
N1259,N1331,34.07
N1259,N613,34.11
N1259,N1222,42.14
N1260,N479,10.56
N1260,N365,17.03
N1260,N786,18.98
N1260,N1253,35.86
N1261,N187,7.62
N1261,N771,10.99
N1261,N831,11.64
N1262,N1380,18.61
N1262,N266,30.74
N1262,N728,34.04
N1262,N407,36.07
N1262,N838,50.22
N1262,N555,51.19
N1263,N72,6.22
N1263,N200,11.93
N1263,N236,16.95
N1263,N1175,22.59
N1263,N540,25.18
N1264,N392,9.17
N1264,N1417,21.55
N1264,N287,20.2
N1264,N290,22.43
N1265,N644,6.63
N1265,N78,12.01
N1265,N444,12.82
N1266,N306,20.78
N1266,N921,19.83
N1266,N288,27.15
N1266,N758,39.44
N1266,N601,51.77
N1267,N247,7.14
N1267,N420,11.61
N1267,N371,19.5
N1268,N1192,12.81
N1268,N640,15.11
N1268,N1171,28.73
N1269,N960,23.98
N1269,N671,21.93
N1269,N612,35.04
N1270,N557,23.31
N1270,N680,24.43
N1270,N1414,29.46
N1271,N695,7.26
N1271,N148,16.28
N1271,N246,25.7
N1272,N1399,8.25
N1272,N263,8.22
N1272,N830,17.64
N1272,N1485,24.8
N1272,N177,21.65
N1273,N897,7.52
N1273,N321,11.65
N1273,N842,13.57
N1274,N418,7.13
N1274,N340,11.62
N1274,N611,19.39
N1274,N617,19.82
N1274,N1181,30.61
N1274,N59,44.73
N1275,N943,28.94
N1275,N178,31.63
N1275,N173,29.23
N1275,N648,30.46
N1275,N1390,51.03
N1275,N118,58.93
N1276,N1446,14.3
N1276,N146,20.42
N1276,N1150,18.8
N1276,N141,21.85
N1276,N1407,25.49
N1277,N1157,14.33
N1277,N1092,20.68
N1277,N787,42.24
N1277,N297,39.86
N1278,N29,20.36
N1278,N588,15.37
N1278,N1296,22.73
N1279,N1011,7.83
N1279,N1479,9.38
N1279,N1138,12.87
N1280,N83,12.99
N1280,N899,17.26
N1280,N678,24.69
N1281,N860,25.53
N1281,N867,36.61
N1281,N1403,42.34
N1281,N20,47.55
N1281,N213,39.74
N1282,N249,10.67
N1282,N1210,16.32
N1282,N766,16.56
N1282,N402,23.82
N1283,N233,14.52
N1283,N83,14.87
N1283,N899,18.15
N1283,N1280,26.29
N1284,N1425,23.94
N1284,N50,22.88
N1284,N937,45.29
N1284,N162,43.86
N1285,N1413,13.51
N1285,N1363,13.93
N1285,N1045,26.09
N1286,N1008,16.47
N1286,N568,20.81
N1286,N495,29.04
N1286,N248,44.61
N1286,N542,33.57
N1286,N702,44.76
N1287,N47,6.32
N1287,N254,22.81
N1287,N1212,32.97
N1287,N1239,27.88
N1288,N1379,4.17
N1288,N986,12.61
N1288,N464,12.17
N1288,N902,11.45
N1289,N153,21.22
N1289,N172,20.29
N1289,N297,27.95
N1289,N787,28.81
N1289,N189,39.11
N1289,N1342,37.01
N1290,N1341,12.73
N1290,N777,19.47
N1290,N1224,21.92
N1290,N1487,23.17
N1290,N276,31.09
N1290,N659,31.53
N1291,N662,13.49
N1291,N69,14.41
N1291,N1336,15.07
N1291,N269,21.37
N1291,N579,22.81
N1291,N494,27.93
N1292,N1134,23.25
N1292,N817,24.8
N1292,N331,27.45
N1292,N473,31.22
N1292,N1026,44.18
N1293,N1367,24.63
N1293,N1352,43.68
N1293,N217,49.97
N1293,N98,51.8
N1293,N847,55.96
N1294,N653,19.28
N1294,N445,19.7
N1294,N972,23.82
N1295,N716,12.02
N1295,N1108,14.37
N1295,N1236,12.4
N1295,N642,29.34
N1295,N275,32.7
N1296,N1278,18.07
N1296,N193,24.41
N1296,N443,33.76
N1296,N1206,36.37
N1296,N29,29.36
N1297,N1072,11.27
N1297,N1305,13.61
N1297,N370,15.09
N1298,N13,7.9
N1298,N640,19.85
N1298,N1192,24.85
N1298,N1202,27.35
N1299,N965,12.35
N1299,N946,17.91
N1299,N1169,22.17
N1299,N332,23.15
N1299,N353,21.56
N1300,N104,20.88
N1300,N1482,34.0
N1300,N1172,36.28
N1301,N942,22.18
N1301,N550,18.73
N1301,N11,24.21
N1301,N354,24.58
N1302,N1360,8.48
N1302,N1394,12.28
N1302,N316,15.4
N1302,N258,20.43
N1302,N1494,36.77
N1303,N244,9.22
N1303,N780,12.32
N1303,N755,17.43
N1303,N449,30.53
N1303,N594,31.39
N1304,N610,17.59
N1304,N1131,28.03
N1304,N1088,30.03
N1304,N722,35.23
N1304,N261,48.94
N1305,N1072,5.75
N1305,N537,13.08
N1305,N1297,11.09
N1306,N124,13.82
N1306,N462,11.51
N1306,N641,28.87
N1306,N811,22.19
N1306,N188,31.64
N1306,N576,30.18
N1307,N710,6.93
N1307,N827,12.72
N1307,N1166,13.29
N1307,N1033,13.41
N1307,N1215,15.59
N1308,N853,8.73
N1308,N1219,11.35
N1308,N1109,22.16
N1308,N1393,25.86
N1309,N149,22.42
N1309,N1119,31.16
N1309,N483,36.84
N1309,N1084,36.48
N1310,N656,11.73
N1310,N356,15.22
N1310,N829,12.14
N1311,N523,5.87
N1311,N605,9.86
N1311,N1499,27.44
N1311,N959,28.19
N1311,N67,28.79
N1312,N601,6.98
N1312,N1143,15.06
N1312,N850,14.52
N1312,N758,23.49
N1312,N181,24.3
N1313,N107,18.62
N1313,N1137,19.82
N1313,N127,21.01
N1314,N176,20.54
N1314,N800,22.36
N1314,N868,27.17
N1314,N473,32.17
N1314,N1026,27.3
N1315,N19,10.66
N1315,N567,10.98
N1315,N323,15.79
N1316,N857,9.75
N1316,N975,8.68
N1316,N551,24.41
N1316,N1267,24.26
N1316,N420,29.79
N1316,N247,31.41
N1317,N935,8.32
N1317,N338,20.77
N1317,N971,24.81
N1317,N286,36.05
N1317,N1496,31.22
N1317,N911,48.61
N1318,N903,10.28
N1318,N1343,11.77
N1318,N1100,15.84
N1318,N752,22.79
N1318,N408,26.85
N1319,N532,12.25
N1319,N696,12.48
N1319,N1126,14.11
N1319,N230,29.8
N1319,N1405,29.18
N1319,N22,33.19
N1320,N1418,20.58
N1320,N804,16.84
N1320,N1051,36.95
N1320,N812,39.61
N1320,N1268,46.85
N1320,N592,37.54
N1321,N775,5.24
N1321,N522,13.94
N1321,N612,21.52
N1321,N61,29.11
N1321,N826,25.73
N1321,N228,23.46
N1322,N1046,16.25
N1322,N181,29.42
N1322,N850,27.39
N1322,N577,38.69
N1322,N833,44.19
N1322,N1312,51.12
N1323,N743,12.98
N1323,N1359,15.69
N1323,N383,20.79
N1323,N1177,23.8
N1323,N952,36.78
N1323,N289,38.93
N1324,N1080,17.71
N1324,N203,24.08
N1324,N954,18.99
N1324,N959,23.87
N1325,N229,9.45
N1325,N141,25.97
N1325,N146,30.54
N1326,N489,18.35
N1326,N1123,19.4
N1326,N1459,21.36
N1326,N798,25.25
N1326,N629,31.8
N1326,N196,43.71
N1327,N296,14.07
N1327,N168,22.02
N1327,N1395,33.69
N1327,N1234,27.69
N1327,N1047,40.9
N1328,N394,19.47
N1328,N378,27.19
N1328,N1114,26.55
N1328,N1439,37.36
N1328,N307,34.29
N1329,N284,6.44
N1329,N598,17.89
N1329,N722,25.24
N1329,N421,24.04
N1329,N460,28.4
N1329,N1378,27.29
N1330,N938,14.33
N1330,N582,25.88
N1330,N234,24.11
N1330,N708,27.2
N1331,N453,18.15
N1331,N459,19.83
N1331,N1337,32.58
N1331,N492,28.37
N1331,N355,35.31
N1331,N1259,30.41
N1332,N209,14.31
N1332,N82,18.94
N1332,N351,27.81
N1332,N784,28.93
N1332,N1226,32.87
N1332,N1388,30.53
N1333,N88,10.73
N1333,N618,21.53
N1333,N179,26.22
N1333,N215,18.31
N1333,N1124,27.03
N1334,N293,11.12
N1334,N1370,18.34
N1334,N1253,28.6
N1334,N706,23.02
N1335,N125,11.23
N1335,N465,12.98
N1335,N936,18.37
N1335,N815,22.99
N1335,N1093,30.47
N1336,N269,10.31
N1336,N579,13.88
N1336,N986,17.69
N1336,N1291,15.63
N1336,N1288,17.57
N1337,N355,16.53
N1337,N1331,26.41
N1337,N90,39.99
N1337,N459,39.51
N1337,N409,30.0
N1338,N114,11.91
N1338,N216,13.24
N1338,N1475,21.09
N1339,N783,14.02
N1339,N737,20.93
N1339,N1156,20.89
N1340,N1018,28.04
N1340,N494,25.55
N1340,N140,40.18
N1340,N928,37.81
N1340,N897,43.66
N1341,N1290,14.89
N1341,N1224,15.29
N1341,N777,17.64
N1341,N276,22.45
N1341,N659,32.07
N1342,N71,13.09
N1342,N1195,28.22
N1342,N823,35.22
N1342,N765,37.64
N1342,N290,29.38
N1342,N438,36.2
N1343,N1100,2.35
N1343,N752,10.03
N1343,N1318,10.55
N1344,N165,6.35
N1344,N1068,8.51
N1344,N469,29.22
N1344,N135,29.31
N1345,N300,24.99
N1345,N1490,23.22
N1345,N992,37.49
N1346,N839,19.91
N1346,N387,31.65
N1346,N1431,30.81
N1346,N536,31.79
N1346,N98,38.21
N1346,N1223,51.15
N1347,N1231,15.07
N1347,N1354,29.67
N1347,N280,25.86
N1348,N955,9.5
N1348,N1139,11.05
N1348,N1251,12.85
N1348,N70,29.37
N1348,N948,40.87
N1348,N1370,38.02
N1349,N1032,9.69
N1349,N993,35.48
N1349,N933,51.36
N1349,N359,53.84
N1349,N25,52.2
N1349,N42,52.59
N1350,N1142,14.5
N1350,N138,21.02
N1350,N508,25.94
N1351,N539,11.03
N1351,N140,27.24
N1351,N570,28.06
N1351,N1190,30.45
N1352,N847,9.32
N1352,N217,10.96
N1352,N1381,24.55
N1352,N1083,29.14
N1353,N93,4.88
N1353,N1248,6.92
N1353,N600,19.73
N1353,N292,18.64
N1353,N55,24.03
N1354,N528,20.33
N1354,N1168,25.01
N1354,N1347,25.05
N1354,N496,36.36
N1354,N1439,36.04
N1355,N159,4.5
N1355,N488,17.9
N1355,N1338,23.21
N1355,N877,29.03
N1355,N114,26.56
N1356,N1315,16.89
N1356,N679,15.7
N1356,N567,17.54
N1356,N697,19.48
N1356,N19,28.65
N1357,N225,17.69
N1357,N733,26.45
N1357,N845,23.37
N1357,N1467,30.72
N1357,N941,36.87
N1357,N1155,56.31
N1358,N571,15.74
N1358,N92,26.86
N1358,N602,23.76
N1358,N192,28.9
N1358,N405,34.41
N1358,N374,35.36
N1359,N1323,16.73
N1359,N289,18.16
N1359,N243,27.21
N1359,N383,27.55
N1359,N743,33.82
N1359,N1177,26.3
N1360,N1394,3.16
N1360,N1302,8.8
N1360,N258,16.82
N1360,N1493,21.13
N1360,N316,26.78
N1360,N156,38.97
N1361,N1406,17.49
N1361,N915,25.48
N1361,N675,31.85
N1361,N1154,22.93
N1361,N1031,31.0
N1362,N912,14.06
N1362,N366,15.82
N1362,N913,20.44
N1362,N155,32.79
N1362,N1193,31.14
N1363,N1285,14.65
N1363,N1214,24.69
N1363,N270,25.45
N1363,N1045,21.85
N1363,N1413,28.33
N1364,N527,14.37
N1364,N968,22.7
N1364,N709,19.22
N1364,N1096,22.45
N1364,N1386,28.39
N1365,N674,2.81
N1365,N724,10.81
N1365,N668,24.77
N1366,N1465,3.76
N1366,N770,8.64
N1366,N1404,7.3
N1367,N1293,20.79
N1367,N98,38.1
N1367,N506,51.06
N1367,N1431,47.7
N1367,N217,49.95
N1368,N958,22.4
N1368,N8,30.66
N1368,N1423,32.84
N1369,N1201,11.98
N1369,N58,14.23
N1369,N742,20.3
N1369,N851,28.03
N1369,N908,31.59
N1370,N293,15.04
N1370,N1334,22.79
N1370,N463,27.18
N1371,N840,11.43
N1371,N301,15.76
N1371,N303,19.59
N1371,N86,27.09
N1372,N1433,18.15
N1372,N1029,16.75
N1372,N1441,26.4
N1372,N877,23.13
N1372,N1489,30.9
N1373,N1410,12.02
N1373,N507,28.0
N1373,N682,27.47
N1374,N1495,23.94
N1374,N358,35.61
N1374,N342,39.11
N1374,N901,42.13
N1374,N254,49.08
N1375,N984,13.83
N1375,N518,27.76
N1375,N255,31.59
N1375,N586,34.26
N1376,N660,7.72
N1376,N1468,18.47
N1376,N422,17.78
N1377,N497,30.6
N1377,N1483,33.71
N1377,N969,29.38
N1377,N524,39.07
N1378,N421,8.95
N1378,N1073,11.76
N1378,N460,9.08
N1378,N370,13.46
N1379,N1288,4.01
N1379,N986,7.64
N1379,N902,10.02
N1379,N464,16.74
N1379,N1336,20.71
N1379,N269,26.42
N1380,N728,16.56
N1380,N1262,20.8
N1380,N212,34.65
N1380,N319,39.9
N1381,N847,13.57
N1381,N357,22.18
N1381,N1083,22.07
N1381,N1352,26.53
N1382,N782,8.27
N1382,N646,35.36
N1382,N1162,41.02
N1382,N377,55.71
N1382,N451,52.46
N1383,N1084,17.8
N1383,N1119,23.61
N1383,N631,24.64
N1383,N1173,34.44
N1384,N150,31.16
N1384,N395,26.34
N1384,N1497,24.57
N1385,N889,27.87
N1385,N1089,24.56
N1385,N893,32.23
N1385,N417,37.49
N1386,N1445,17.5
N1386,N91,14.02
N1386,N709,19.88
N1386,N1228,23.16
N1386,N1364,27.28
N1386,N527,26.54
N1387,N1202,11.91
N1387,N1066,15.69
N1387,N1107,23.74
N1387,N924,30.9
N1388,N784,4.25
N1388,N351,8.15
N1388,N291,18.43
N1388,N546,19.86
N1388,N209,27.72
N1388,N1152,35.71
N1389,N1040,17.79
N1389,N1114,30.23
N1389,N378,29.36
N1389,N307,39.83
N1390,N1485,16.34
N1390,N393,15.73
N1390,N1182,20.63
N1390,N830,25.57
N1390,N1071,33.03
N1391,N231,10.14
N1391,N586,15.43
N1391,N518,24.41
N1391,N400,25.36
N1392,N10,4.84
N1392,N1453,5.14
N1392,N1106,15.11
N1392,N1200,12.9
N1393,N997,3.46
N1393,N1109,3.78
N1393,N180,7.96
N1393,N308,13.87
N1394,N1360,3.4
N1394,N1302,8.92
N1394,N258,22.11
N1394,N1493,27.05
N1394,N316,26.36
N1394,N156,28.97
N1395,N296,18.39
N1395,N1021,26.33
N1395,N720,31.7
N1395,N1327,29.08
N1396,N864,14.34
N1396,N1121,21.1
N1396,N1478,23.93
N1396,N59,24.99
N1396,N1014,36.7
N1397,N1221,7.93
N1397,N439,18.78
N1397,N443,27.47
N1397,N1113,26.21
N1398,N235,6.95
N1398,N947,13.83
N1398,N349,20.72
N1398,N376,22.7
N1398,N1031,24.74
N1399,N830,9.24
N1399,N1272,9.28
N1399,N1485,14.2
N1399,N263,19.96
N1399,N1390,25.75
N1400,N34,8.52
N1400,N619,13.29
N1400,N1242,15.99
N1401,N924,7.5
N1401,N945,14.21
N1401,N1472,13.23
N1401,N1066,20.91
N1402,N1072,18.44
N1402,N1305,24.65
N1402,N411,22.38
N1403,N20,8.8
N1403,N860,16.29
N1403,N867,15.56
N1403,N938,22.71
N1403,N234,24.47
N1403,N582,28.8
N1404,N1421,7.13
N1404,N1366,10.15
N1404,N1465,8.67
N1404,N770,10.5
N1404,N731,31.43
N1404,N511,29.91
N1405,N696,16.79
N1405,N1126,16.67
N1405,N1460,16.95
N1405,N22,21.8
N1406,N1361,20.45
N1406,N675,33.07
N1406,N1437,33.56
N1406,N1031,32.81
N1406,N1498,38.82
N1406,N17,42.09
N1407,N1044,9.37
N1407,N363,12.05
N1407,N576,13.7
N1408,N1483,27.86
N1408,N1096,24.71
N1408,N497,40.13
N1408,N527,47.89
N1408,N709,46.97
N1409,N712,21.57
N1409,N89,28.45
N1409,N498,41.93
N1409,N1125,31.73
N1409,N915,41.38
N1409,N1149,41.56
N1410,N1373,12.36
N1410,N682,31.94
N1410,N1351,38.68
N1410,N570,34.81
N1410,N507,31.58
N1411,N219,4.97
N1411,N810,19.03
N1411,N86,21.83
N1411,N303,25.18
N1411,N1078,36.92
N1412,N596,23.81
N1412,N1110,27.91
N1412,N271,35.53
N1412,N318,32.25
N1412,N990,48.38
N1413,N1285,17.25
N1413,N560,17.71
N1413,N1045,18.23
N1413,N270,20.78
N1413,N1214,27.71
N1413,N1363,28.67
N1414,N557,25.48
N1414,N777,27.82
N1414,N1270,40.05
N1415,N1057,13.53
N1415,N822,16.62
N1415,N759,36.71
N1415,N158,29.55
N1416,N805,5.28
N1416,N27,28.5
N1416,N480,22.89
N1417,N287,13.88
N1417,N1264,16.74
N1417,N1234,25.07
N1418,N1320,17.23
N1418,N804,21.5
N1418,N1171,46.59
N1419,N768,4.85
N1419,N627,9.46
N1419,N38,23.05
N1419,N415,28.66
N1420,N512,18.66
N1420,N631,27.72
N1420,N1355,27.76
N1420,N159,31.37
N1420,N490,40.07
N1420,N1173,32.47
N1421,N1404,6.31
N1421,N1366,15.7
N1421,N1465,15.4
N1421,N770,17.69
N1421,N135,34.5
N1422,N962,15.92
N1422,N358,33.09
N1422,N126,35.26
N1422,N618,29.35
N1423,N1452,17.22
N1423,N386,24.63
N1423,N268,37.85
N1423,N1368,28.54
N1423,N978,44.65
N1424,N1141,4.73
N1424,N327,4.79
N1424,N410,14.86
N1425,N1284,21.96
N1425,N937,36.36
N1425,N252,32.75
N1425,N50,36.1
N1426,N655,6.63
N1426,N313,11.83
N1426,N317,20.68
N1427,N74,32.13
N1427,N352,37.47
N1427,N109,42.94
N1427,N1136,42.35
N1428,N425,10.27
N1428,N1454,29.72
N1428,N82,39.63
N1428,N1332,39.8
N1429,N385,11.76
N1429,N1150,16.62
N1429,N141,21.48
N1429,N146,21.24
N1429,N944,32.23
N1430,N487,8.62
N1430,N637,11.44
N1430,N191,14.57
N1430,N1118,25.18
N1430,N1252,24.88
N1431,N98,11.77
N1431,N839,13.76
N1431,N1346,26.52
N1431,N387,38.07
N1431,N217,35.63
N1431,N1352,38.94
N1432,N1112,13.26
N1432,N354,15.21
N1432,N888,17.58
N1432,N310,35.25
N1433,N1372,14.39
N1433,N1441,24.29
N1433,N994,27.52
N1433,N1029,34.97
N1433,N1489,35.29
N1434,N1196,8.61
N1434,N900,7.86
N1434,N1158,11.84
N1435,N1148,13.67
N1435,N862,22.71
N1435,N590,35.29
N1435,N664,32.9
N1435,N32,38.38
N1436,N1233,7.36
N1436,N1245,25.58
N1436,N476,32.8
N1436,N890,30.6
N1436,N891,44.89
N1437,N1498,22.56
N1437,N818,16.54
N1437,N17,20.17
N1437,N1075,20.31
N1437,N1031,25.56
N1438,N1049,4.88
N1438,N142,7.82
N1438,N455,12.77
N1439,N496,26.04
N1439,N528,26.24
N1439,N1205,32.47
N1439,N1354,32.27
N1440,N352,19.54
N1440,N1136,21.33
N1440,N824,19.62
N1440,N74,24.52
N1440,N1041,30.72
N1440,N956,31.14
N1441,N81,12.74
N1441,N1433,26.73
N1441,N1372,27.69
N1441,N1029,26.74
N1441,N438,32.13
N1441,N994,32.17
N1442,N408,14.79
N1442,N1152,16.92
N1442,N752,24.7
N1442,N1100,30.49
N1442,N1343,26.04
N1442,N1074,34.42
N1443,N48,5.31
N1443,N175,14.71
N1443,N315,18.45
N1443,N43,18.28
N1443,N711,29.64
N1444,N971,18.14
N1444,N1363,38.89
N1444,N1317,53.68
N1444,N1496,54.5
N1445,N91,11.54
N1445,N1386,13.06
N1445,N1228,14.98
N1445,N1026,20.03
N1445,N331,26.65
N1446,N363,13.82
N1446,N1276,14.16
N1446,N576,16.61
N1446,N146,17.72
N1447,N1012,10.53
N1447,N486,11.9
N1447,N481,20.54
N1447,N161,37.07
N1448,N967,6.55
N1448,N1034,39.11
N1448,N1002,40.43
N1448,N360,50.42
N1448,N919,50.86
N1449,N994,20.22
N1449,N1091,25.8
N1449,N218,33.8
N1449,N168,32.55
N1450,N715,12.77
N1450,N844,14.76
N1450,N279,19.49
N1451,N1468,18.93
N1451,N422,22.34
N1451,N282,28.34
N1451,N1133,30.27
N1451,N1376,31.02
N1451,N167,34.05
N1452,N268,15.88
N1452,N1423,21.71
N1452,N958,36.55
N1453,N10,0.57
N1453,N1392,6.49
N1453,N1200,12.46
N1454,N969,19.0
N1454,N1428,31.25
N1454,N524,27.94
N1454,N497,39.31
N1454,N545,38.33
N1455,N1476,21.14
N1455,N756,18.42
N1455,N750,19.07
N1456,N449,13.22
