origen,destino,distancia
C8_N78,C8_N99,20.86
C8_N78,C8_N55,31.53
C8_N79,C8_N87,31.56
C8_N79,C8_N73,25.39
C8_N79,C8_N11,34.33
C8_N79,C8_N14,15.37
C8_N80,C8_N52,31.95
C8_N80,C8_N54,42.84
C8_N80,C8_N46,25.54
C8_N80,C8_N44,46.08
C8_N80,C8_N24,40.03
C8_N81,C8_N44,41.98
C8_N81,C8_N76,42.83
C8_N81,C8_N83,5.09
C8_N81,C8_N3,11.59
C8_N82,C8_N21,35.0
C8_N82,C8_N44,31.17
C8_N82,C8_N78,8.16
C8_N82,C8_N56,28.57
C8_N83,C8_N18,18.76
C8_N83,C8_N56,17.11
C8_N83,C8_N5,13.63
C8_N83,C8_N29,19.1
C8_N83,C8_N25,16.64
C8_N84,C8_N47,19.97
C8_N84,C8_N19,45.79
C8_N84,C8_N96,25.11
C8_N84,C8_N93,10.62
C8_N84,C8_N10,33.19
C8_N85,C8_N94,78.23
C8_N85,C8_N6,54.98
C8_N85,C8_N31,67.67
C8_N86,C8_N18,13.2
C8_N86,C8_N36,35.26
C8_N86,C8_N1,10.12
C8_N86,C8_N43,10.6
C8_N86,C8_N88,33.53
C8_N87,C8_N39,20.01
C8_N87,C8_N57,14.49
C8_N87,C8_N60,12.35
C8_N88,C8_N42,20.81
C8_N88,C8_N26,56.84
C8_N88,C8_N94,30.12
C8_N89,C8_N27,47.34
C8_N89,C8_N26,23.14
C8_N89,C8_N69,49.36
C8_N89,C8_N66,2.28
C8_N89,C8_N96,27.3
C8_N90,C8_N70,23.54
C8_N90,C8_N61,16.52
C8_N90,C8_N79,48.36
C8_N90,C8_N93,31.15
C8_N91,C8_N88,87.12
C8_N91,C8_N89,39.43
C8_N91,C8_N85,34.52
C8_N92,C8_N48,38.52
C8_N92,C8_N74,66.96
C8_N92,C8_N84,26.17
C8_N93,C8_N5,25.91
C8_N93,C8_N32,26.9
C8_N93,C8_N21,44.93
C8_N93,C8_N7,31.75
C8_N93,C8_N36,15.62
C8_N94,C8_N89,40.47
C8_N94,C8_N79,24.31
C8_N94,C8_N34,85.48
C8_N95,C8_N59,19.47
C8_N95,C8_N83,44.23
C8_N95,C8_N1,46.09
C8_N96,C8_N49,80.73
C8_N96,C8_N84,25.11
C8_N96,C8_N34,86.17
C8_N97,C8_N84,32.26
C8_N97,C8_N46,24.35
C8_N97,C8_N13,57.13
C8_N97,C8_N2,17.12
C8_N97,C8_N37,82.44
C8_N98,C8_N49,51.26
C8_N98,C8_N29,40.66
C8_N98,C8_N48,38.02
C8_N98,C8_N65,60.73
C8_N98,C8_N90,48.37
C8_N99,C8_N40,21.75
C8_N99,C8_N62,44.04
C8_N99,C8_N76,43.86
C9_N0,C9_N80,8.08
C9_N0,C9_N71,55.68
C9_N0,C9_N26,27.94
C9_N0,C9_N6,55.86
C9_N0,C9_N23,67.19
C9_N1,C9_N7,41.56
C9_N1,C9_N83,17.87
C9_N1,C9_N44,2.03
C9_N2,C9_N18,13.65
C9_N2,C9_N4,15.08
C9_N2,C9_N85,47.57
C9_N3,C9_N77,59.71
C9_N3,C9_N38,21.94
C9_N3,C9_N42,24.08
C9_N3,C9_N11,12.75
C9_N3,C9_N6,34.7
C9_N4,C9_N53,26.4
C9_N4,C9_N22,43.05
C9_N4,C9_N20,54.2
C9_N5,C9_N36,34.76
C9_N5,C9_N78,66.17
C9_N5,C9_N84,9.49
C9_N5,C9_N88,47.48
C9_N5,C9_N89,11.67
C9_N6,C9_N73,43.92
C9_N6,C9_N71,94.95
C9_N6,C9_N22,74.78
C9_N6,C9_N58,58.11
C9_N6,C9_N95,61.74
C9_N7,C9_N46,43.35
C9_N7,C9_N4,52.29
C9_N7,C9_N11,39.93
C9_N7,C9_N98,68.53
C9_N7,C9_N38,56.24
C9_N8,C9_N47,33.82
C9_N8,C9_N48,41.77
C9_N8,C9_N97,35.95
C9_N9,C9_N70,38.26
C9_N9,C9_N8,62.6
C9_N9,C9_N37,47.03
C9_N9,C9_N60,25.81
C9_N10,C9_N15,37.67
C9_N10,C9_N88,41.09
C9_N10,C9_N35,32.21
C9_N11,C9_N67,9.25
C9_N11,C9_N52,12.92
C9_N11,C9_N67,9.25
C9_N11,C9_N26,20.56
C9_N12,C9_N26,58.83
C9_N12,C9_N78,21.59
C9_N12,C9_N7,69.59
C9_N12,C9_N13,31.41
C9_N12,C9_N73,55.32
C9_N13,C9_N80,33.79
C9_N13,C9_N67,21.81
C9_N13,C9_N11,17.89
C9_N13,C9_N61,47.07
C9_N13,C9_N92,21.02
C9_N14,C9_N77,57.65
C9_N14,C9_N90,61.88
C9_N14,C9_N36,39.88
C9_N14,C9_N54,44.96
C9_N14,C9_N77,57.65
C9_N15,C9_N33,20.67
C9_N15,C9_N67,8.65
C9_N15,C9_N73,22.72
C9_N15,C9_N79,17.08
C9_N16,C9_N78,43.17
C9_N16,C9_N72,14.26
C9_N16,C9_N63,9.67
C9_N17,C9_N93,54.94
C9_N17,C9_N80,63.52
C9_N17,C9_N63,46.85
C9_N17,C9_N63,46.85
C9_N17,C9_N23,47.28
C9_N18,C9_N29,62.14
C9_N18,C9_N90,21.36
C9_N18,C9_N37,28.64
C9_N18,C9_N24,32.03
C9_N18,C9_N0,25.9
C9_N19,C9_N3,15.63
C9_N19,C9_N59,8.6
C9_N19,C9_N80,19.12
C9_N20,C9_N94,56.49
C9_N20,C9_N26,44.86
C9_N20,C9_N78,54.62
C9_N21,C9_N52,33.4
C9_N21,C9_N5,46.69
C9_N21,C9_N42,58.03
C9_N21,C9_N44,16.29
C9_N22,C9_N81,25.18
C9_N22,C9_N27,26.61
C9_N22,C9_N1,26.02
C9_N22,C9_N81,25.18
C9_N22,C9_N25,49.56
C9_N23,C9_N36,63.02
C9_N23,C9_N32,56.05
C9_N23,C9_N8,93.68
C9_N23,C9_N39,55.73
C9_N23,C9_N38,29.2
C9_N24,C9_N70,9.29
C9_N24,C9_N41,40.94
C9_N24,C9_N98,24.63
C9_N24,C9_N0,30.09
C9_N24,C9_N14,23.41
C9_N25,C9_N42,86.95
C9_N25,C9_N43,52.33
C9_N25,C9_N50,25.42
C9_N25,C9_N92,58.53
C9_N25,C9_N72,45.8
C9_N26,C9_N3,8.53
C9_N26,C9_N22,50.73
C9_N26,C9_N24,32.4
C9_N26,C9_N42,19.11
C9_N26,C9_N43,25.45
C9_N27,C9_N61,42.4
C9_N27,C9_N60,20.35
C9_N27,C9_N4,16.81
C9_N27,C9_N82,22.88
C9_N27,C9_N17,39.63
C9_N28,C9_N19,38.92
C9_N28,C9_N80,34.41
C9_N28,C9_N58,43.21
C9_N28,C9_N68,42.3
C9_N29,C9_N59,36.58
C9_N29,C9_N52,58.41
C9_N29,C9_N95,63.39
C9_N29,C9_N7,51.41
C9_N30,C9_N38,49.61
C9_N30,C9_N72,19.01
C9_N30,C9_N92,44.34
C9_N30,C9_N86,20.68
C9_N30,C9_N40,43.75
C9_N31,C9_N68,17.12
C9_N31,C9_N2,24.23
C9_N31,C9_N26,15.52
C9_N31,C9_N73,0.51
C9_N31,C9_N87,30.87
C9_N32,C9_N45,44.35
C9_N32,C9_N8,73.0
C9_N32,C9_N19,46.22
C9_N32,C9_N35,58.93
C9_N33,C9_N43,20.26
C9_N33,C9_N48,12.55
C9_N33,C9_N80,31.8
C9_N34,C9_N21,11.15
C9_N34,C9_N73,26.39
C9_N34,C9_N77,40.9
C9_N34,C9_N49,46.29
C9_N34,C9_N23,53.25
C9_N35,C9_N14,44.87
C9_N35,C9_N96,14.12
C9_N35,C9_N39,37.93
C9_N35,C9_N90,51.06
C9_N35,C9_N40,50.81
C9_N36,C9_N4,30.38
C9_N36,C9_N34,11.65
C9_N36,C9_N52,30.75
C9_N36,C9_N11,18.31
C9_N36,C9_N63,10.9
C9_N37,C9_N47,45.38
C9_N37,C9_N57,44.82
C9_N37,C9_N38,41.45
C9_N38,C9_N67,36.42
C9_N38,C9_N22,60.34
C9_N39,C9_N47,78.42
C9_N39,C9_N4,33.64
C9_N39,C9_N99,22.73
C9_N40,C9_N11,23.72
C9_N40,C9_N56,18.52
C9_N40,C9_N64,25.15
C9_N41,C9_N61,44.2
C9_N41,C9_N64,47.06
C9_N41,C9_N19,41.36
C9_N42,C9_N43,37.8
C9_N42,C9_N61,7.95
C9_N42,C9_N93,30.4
C9_N43,C9_N39,30.2
C9_N43,C9_N99,28.08
C9_N43,C9_N41,30.72
C9_N43,C9_N18,24.22
C9_N43,C9_N98,36.04
C9_N44,C9_N66,21.37
C9_N44,C9_N86,9.09
C9_N44,C9_N16,6.11
C9_N45,C9_N92,31.82
C9_N45,C9_N4,17.93
C9_N45,C9_N58,22.56
C9_N46,C9_N91,17.7
C9_N46,C9_N66,23.65
C9_N46,C9_N14,42.71
C9_N46,C9_N0,28.93
C9_N47,C9_N5,76.19
C9_N47,C9_N87,43.62
C9_N47,C9_N76,53.74
C9_N47,C9_N11,56.81
C9_N48,C9_N59,1.65
C9_N48,C9_N5,34.06
C9_N48,C9_N13,20.91
C9_N48,C9_N66,22.3
C9_N49,C9_N95,23.39
C9_N49,C9_N39,81.86
C9_N49,C9_N2,65.15
C9_N49,C9_N73,71.77
C9_N49,C9_N97,69.12
C9_N50,C9_N81,38.59
C9_N50,C9_N26,51.73
C9_N50,C9_N41,44.76
C9_N50,C9_N25,25.42
C9_N51,C9_N36,29.02
C9_N51,C9_N35,29.43
C9_N51,C9_N68,21.4
C9_N52,C9_N98,26.6
C9_N52,C9_N56,41.33
C9_N52,C9_N85,42.3
C9_N52,C9_N15,29.53
C9_N53,C9_N19,33.77
C9_N53,C9_N20,76.77
C9_N53,C9_N35,32.53
C9_N53,C9_N14,18.02
C9_N54,C9_N79,16.88
C9_N54,C9_N71,60.18
C9_N54,C9_N65,28.4
C9_N55,C9_N26,52.15
C9_N55,C9_N69,39.46
C9_N55,C9_N44,38.54
C9_N56,C9_N40,18.52
C9_N56,C9_N34,24.64
C9_N56,C9_N18,39.43
C9_N56,C9_N90,26.14
C9_N56,C9_N36,13.09
C9_N57,C9_N31,61.14
C9_N57,C9_N21,23.98
C9_N57,C9_N9,3.93
C9_N57,C9_N39,73.65
C9_N57,C9_N78,18.85
C9_N58,C9_N69,37.3
C9_N58,C9_N56,11.69
C9_N58,C9_N6,58.11
C9_N58,C9_N16,25.17
C9_N59,C9_N60,24.97
C9_N59,C9_N86,6.71
C9_N59,C9_N6,50.71
C9_N60,C9_N49,27.92
C9_N60,C9_N6,53.96
C9_N60,C9_N11,28.54
C9_N61,C9_N50,61.02
C9_N61,C9_N22,52.35
C9_N61,C9_N90,12.05
C9_N61,C9_N76,25.51
C9_N62,C9_N80,16.35
C9_N62,C9_N88,22.22
C9_N62,C9_N89,46.05
C9_N62,C9_N57,55.29
C9_N62,C9_N78,42.73
C9_N63,C9_N39,34.82
C9_N63,C9_N42,42.78
C9_N63,C9_N25,46.71
C9_N63,C9_N91,9.04
C9_N64,C9_N68,20.09
C9_N64,C9_N10,35.32
C9_N64,C9_N96,12.5
C9_N64,C9_N97,22.14
C9_N64,C9_N59,21.97
C9_N65,C9_N16,34.49
C9_N65,C9_N11,33.9
C9_N65,C9_N89,3.2
C9_N65,C9_N59,43.48
C9_N65,C9_N12,71.15
C9_N66,C9_N39,21.57
C9_N66,C9_N87,29.02
C9_N66,C9_N82,40.25
C9_N66,C9_N90,10.49
C9_N67,C9_N60,28.01
C9_N67,C9_N29,36.26
C9_N67,C9_N28,44.83
C9_N67,C9_N18,27.82
C9_N68,C9_N33,20.16
C9_N68,C9_N46,21.72
C9_N68,C9_N50,29.25
C9_N68,C9_N23,55.23
C9_N68,C9_N89,37.19
C9_N69,C9_N42,64.63
C9_N69,C9_N41,39.09
C9_N69,C9_N58,37.3
C9_N69,C9_N62,36.58
C9_N69,C9_N3,42.25
C9_N70,C9_N60,27.34
C9_N70,C9_N14,30.72
C9_N70,C9_N44,7.25
C9_N71,C9_N59,44.87
C9_N71,C9_N21,34.43
C9_N71,C9_N36,41.85
C9_N71,C9_N98,63.09
C9_N72,C9_N77,38.6
C9_N72,C9_N73,24.82
C9_N72,C9_N16,14.26
C9_N72,C9_N65,46.83
C9_N73,C9_N51,12.49
C9_N73,C9_N91,25.22
C9_N73,C9_N13,35.61
C9_N74,C9_N71,72.88
C9_N74,C9_N83,32.92
C9_N74,C9_N9,55.74
C9_N74,C9_N38,11.67
C9_N75,C9_N59,8.61
C9_N75,C9_N51,31.26
C9_N75,C9_N52,30.19
C9_N75,C9_N30,17.98
C9_N76,C9_N31,10.66
C9_N76,C9_N70,14.29
C9_N76,C9_N20,30.02
C9_N76,C9_N61,25.51
C9_N76,C9_N49,61.64
C9_N77,C9_N43,43.74
C9_N77,C9_N26,67.92
C9_N77,C9_N88,24.7
C9_N78,C9_N55,40.11
C9_N78,C9_N55,40.11
C9_N78,C9_N72,30.71
C9_N78,C9_N43,38.79
C9_N78,C9_N69,14.61
C9_N79,C9_N30,21.25
C9_N79,C9_N22,31.29
C9_N79,C9_N84,39.08
C9_N79,C9_N85,27.46
C9_N79,C9_N9,40.54
C9_N80,C9_N91,22.14
C9_N80,C9_N73,6.32
C9_N80,C9_N62,16.35
C9_N80,C9_N14,48.74
C9_N80,C9_N75,21.49
C9_N81,C9_N59,20.0
C9_N81,C9_N41,21.02
C9_N81,C9_N71,51.22
C9_N81,C9_N12,48.28
C9_N81,C9_N56,12.07
C9_N82,C9_N39,58.65
C9_N82,C9_N51,48.19
C9_N82,C9_N8,38.0
C9_N83,C9_N13,15.99
C9_N83,C9_N87,11.94
C9_N83,C9_N76,31.43
C9_N83,C9_N98,21.89
C9_N83,C9_N48,18.02
C9_N84,C9_N63,38.49
C9_N84,C9_N82,61.58
C9_N84,C9_N7,29.3
C9_N85,C9_N27,22.55
C9_N85,C9_N17,21.61
C9_N85,C9_N74,42.95
C9_N86,C9_N0,19.86
C9_N86,C9_N96,36.23
C9_N86,C9_N18,31.43
C9_N86,C9_N84,40.45
C9_N86,C9_N19,14.27
C9_N87,C9_N68,14.37
C9_N87,C9_N37,16.71
C9_N87,C9_N49,41.06
C9_N87,C9_N78,28.16
C9_N88,C9_N57,33.71
C9_N88,C9_N25,46.84
C9_N88,C9_N26,46.24
C9_N88,C9_N87,17.68
C9_N88,C9_N40,31.22
C9_N89,C9_N72,43.77
C9_N89,C9_N86,43.27
C9_N89,C9_N38,17.95
C9_N89,C9_N55,61.41
C9_N90,C9_N44,31.39
C9_N90,C9_N11,28.28
C9_N90,C9_N74,45.32
C9_N90,C9_N1,32.39
C9_N90,C9_N78,59.97
C9_N91,C9_N51,22.07
C9_N91,C9_N16,5.44
C9_N91,C9_N37,17.91
C9_N91,C9_N7,45.7
C9_N91,C9_N47,54.27
C9_N92,C9_N6,19.57
C9_N92,C9_N0,43.76
C9_N92,C9_N90,43.24
C9_N92,C9_N71,75.91
C9_N92,C9_N45,31.82
C9_N93,C9_N36,33.03
C9_N93,C9_N3,11.11
C9_N93,C9_N30,40.22
C9_N94,C9_N89,64.95
C9_N94,C9_N75,22.32
C9_N94,C9_N50,3.28
C9_N94,C9_N80,43.44
C9_N95,C9_N91,39.34
C9_N95,C9_N48,44.22
C9_N95,C9_N51,57.63
C9_N95,C9_N48,44.22
C9_N96,C9_N69,49.91
C9_N96,C9_N27,31.42
C9_N96,C9_N84,30.51
C9_N96,C9_N22,55.34
C9_N97,C9_N17,65.99
C9_N97,C9_N24,27.77
C9_N97,C9_N71,56.99
C9_N97,C9_N49,69.12
C9_N98,C9_N53,10.34
C9_N98,C9_N19,25.66
C9_N98,C9_N36,43.16
C9_N98,C9_N85,29.26
C9_N99,C9_N17,56.52
C9_N99,C9_N1,27.83
C9_N99,C9_N9,61.38
C10_N0,C10_N13,49.09
C10_N0,C10_N4,45.94
C10_N0,C10_N9,65.1
C10_N0,C10_N9,65.1
C10_N1,C10_N93,42.57
C10_N1,C10_N32,34.3
C10_N1,C10_N99,18.17
C10_N1,C10_N57,19.29
C10_N1,C10_N2,37.19
C10_N2,C10_N19,52.42
C10_N2,C10_N83,80.41
C10_N2,C10_N81,14.98
C10_N2,C10_N0,52.39
C10_N3,C10_N85,52.95
C10_N3,C10_N49,47.97
C10_N3,C10_N34,43.71
C10_N4,C10_N89,10.9
C10_N4,C10_N42,85.47
C10_N4,C10_N50,75.13
C10_N5,C10_N0,41.32
C10_N5,C10_N65,32.59
C10_N5,C10_N90,56.75
C10_N5,C10_N98,31.01
C10_N5,C10_N62,49.12
C10_N6,C10_N55,86.88
C10_N6,C10_N51,43.39
C10_N6,C10_N93,40.65
C10_N6,C10_N99,54.02
C10_N7,C10_N69,42.58
C10_N7,C10_N28,6.16
C10_N7,C10_N0,44.18
C10_N8,C10_N88,34.82
C10_N8,C10_N99,22.24
C10_N8,C10_N61,47.5
C10_N8,C10_N15,36.72
C10_N9,C10_N68,33.03
C10_N9,C10_N45,84.83
C10_N9,C10_N42,64.26
C10_N9,C10_N87,17.81
C10_N9,C10_N38,36.63
C10_N10,C10_N7,21.23
C10_N10,C10_N80,59.68
C10_N10,C10_N82,46.58
C10_N10,C10_N11,28.98
C10_N11,C10_N68,31.34
C10_N11,C10_N43,33.21
C10_N11,C10_N10,28.98
C10_N11,C10_N58,47.94
C10_N12,C10_N82,39.26
C10_N12,C10_N25,46.97
C10_N12,C10_N22,30.87
C10_N12,C10_N70,35.77
C10_N13,C10_N49,32.68
C10_N13,C10_N84,20.78
C10_N13,C10_N24,17.92
C10_N14,C10_N89,25.2
C10_N14,C10_N49,23.98
C10_N14,C10_N13,34.62
C10_N14,C10_N80,95.16
C10_N15,C10_N45,27.64
C10_N15,C10_N62,10.5
C10_N15,C10_N10,46.67
C10_N15,C10_N80,15.78
C10_N15,C10_N56,32.87
C10_N16,C10_N24,42.43
C10_N16,C10_N17,42.98
C10_N16,C10_N4,45.41
C10_N16,C10_N24,42.43
C10_N16,C10_N3,75.97
C10_N17,C10_N75,48.23
C10_N17,C10_N30,52.64
C10_N17,C10_N62,36.4
C10_N17,C10_N49,25.62
C10_N17,C10_N8,14.15
C10_N18,C10_N82,29.65
C10_N18,C10_N39,36.66
C10_N18,C10_N63,36.33
C10_N18,C10_N68,22.05
C10_N18,C10_N57,19.42
C10_N19,C10_N4,36.52
C10_N19,C10_N43,19.69
C10_N19,C10_N7,15.33
C10_N20,C10_N92,58.45
C10_N20,C10_N5,10.54
C10_N20,C10_N51,32.64
C10_N20,C10_N15,68.82
C10_N21,C10_N83,7.68
C10_N21,C10_N85,48.88
C10_N21,C10_N66,27.38
C10_N22,C10_N86,26.37
C10_N22,C10_N68,22.94
C10_N22,C10_N19,18.68
C10_N22,C10_N94,31.33
C10_N23,C10_N29,24.18
C10_N23,C10_N9,29.97
C10_N23,C10_N4,23.49
C10_N23,C10_N94,48.38
C10_N23,C10_N18,27.92
C10_N24,C10_N83,39.75
C10_N24,C10_N2,40.73
C10_N24,C10_N60,15.48
C10_N24,C10_N79,30.2
C10_N25,C10_N31,45.31
C10_N25,C10_N89,52.37
C10_N25,C10_N83,49.07
C10_N26,C10_N1,22.44
C10_N26,C10_N22,13.29
C10_N26,C10_N80,63.91
C10_N27,C10_N39,74.55
C10_N27,C10_N12,49.72
C10_N27,C10_N58,43.91
C10_N28,C10_N21,40.53
C10_N28,C10_N75,28.57
C10_N28,C10_N8,8.13
C10_N28,C10_N13,17.14
C10_N28,C10_N14,50.61
C10_N29,C10_N76,31.48
C10_N29,C10_N78,27.18
C10_N29,C10_N28,37.0
C10_N29,C10_N8,29.93
C10_N30,C10_N54,35.06
C10_N30,C10_N43,31.24
C10_N30,C10_N94,36.9
C10_N31,C10_N51,33.86
C10_N31,C10_N41,47.62
C10_N31,C10_N15,36.74
C10_N31,C10_N87,48.67
C10_N31,C10_N73,30.91
C10_N32,C10_N17,25.31
C10_N32,C10_N41,15.41
C10_N32,C10_N27,52.69
C10_N32,C10_N97,55.42
C10_N32,C10_N5,9.33
C10_N33,C10_N22,20.64
C10_N33,C10_N42,53.64
C10_N33,C10_N8,14.55
C10_N33,C10_N15,49.91
C10_N33,C10_N35,12.86
C10_N34,C10_N96,33.06
C10_N34,C10_N53,23.78
C10_N34,C10_N21,32.97
C10_N35,C10_N47,41.76
C10_N35,C10_N70,27.73
C10_N35,C10_N21,32.17
C10_N35,C10_N56,34.8
C10_N35,C10_N31,31.08
C10_N36,C10_N5,61.3
C10_N36,C10_N17,47.28
C10_N36,C10_N12,37.37
C10_N36,C10_N80,14.98
C10_N36,C10_N78,83.76
C10_N37,C10_N99,24.65
C10_N37,C10_N20,59.39
C10_N37,C10_N2,26.62
C10_N37,C10_N62,27.05
C10_N38,C10_N0,43.58
C10_N38,C10_N0,43.58
C10_N38,C10_N22,32.72
C10_N39,C10_N90,69.14
C10_N39,C10_N83,22.5
C10_N39,C10_N75,62.55
C10_N40,C10_N53,28.82
C10_N40,C10_N88,30.7
C10_N40,C10_N98,67.5
C10_N40,C10_N60,52.56
C10_N41,C10_N16,33.48
C10_N41,C10_N26,9.45
C10_N41,C10_N18,20.5
C10_N41,C10_N81,47.53
C10_N41,C10_N34,17.3
C10_N42,C10_N57,38.43
C10_N42,C10_N52,22.18
C10_N42,C10_N30,30.83
C10_N42,C10_N22,62.11
C10_N42,C10_N78,81.12
C10_N43,C10_N4,55.31
C10_N43,C10_N76,7.35
C10_N43,C10_N23,52.03
C10_N43,C10_N91,6.08
C10_N43,C10_N63,36.05
C10_N44,C10_N11,30.17
C10_N44,C10_N80,49.27
C10_N44,C10_N38,12.98
C10_N44,C10_N53,24.84
C10_N45,C10_N71,32.74
C10_N45,C10_N30,74.14
C10_N45,C10_N24,48.88
C10_N46,C10_N67,18.16
C10_N46,C10_N12,42.84
C10_N46,C10_N79,66.09
C10_N47,C10_N97,49.12
C10_N47,C10_N69,37.89
C10_N47,C10_N64,46.13
C10_N47,C10_N28,45.76
C10_N48,C10_N98,11.87
C10_N48,C10_N80,55.94
C10_N48,C10_N84,19.2
C10_N48,C10_N26,17.46
C10_N49,C10_N6,52.42
C10_N49,C10_N24,35.92
C10_N49,C10_N14,23.98
C10_N49,C10_N19,24.95
C10_N50,C10_N60,29.72
C10_N50,C10_N63,40.86
C10_N50,C10_N22,53.25
C10_N50,C10_N20,61.67
C10_N50,C10_N85,14.33
C10_N51,C10_N6,43.39
C10_N51,C10_N82,40.85
C10_N51,C10_N46,41.11
C10_N52,C10_N26,49.5
C10_N52,C10_N55,73.02
C10_N52,C10_N32,58.44
C10_N52,C10_N42,22.18
C10_N53,C10_N97,9.55
C10_N53,C10_N58,44.83
C10_N53,C10_N5,44.79
C10_N53,C10_N13,40.66
C10_N53,C10_N94,20.9
C10_N54,C10_N68,23.07
C10_N54,C10_N22,11.55
C10_N54,C10_N20,27.85
C10_N55,C10_N62,37.17
C10_N55,C10_N65,53.59
C10_N55,C10_N14,86.23
C10_N56,C10_N30,16.85
C10_N56,C10_N92,41.63
C10_N57,C10_N74,27.44
C10_N57,C10_N41,23.92
C10_N57,C10_N53,32.08
C10_N57,C10_N25,33.61
C10_N57,C10_N95,22.27
C10_N58,C10_N41,16.11
C10_N58,C10_N29,26.48
C10_N58,C10_N99,42.58
C10_N58,C10_N14,28.21
C10_N58,C10_N41,16.11
C10_N59,C10_N12,39.97
C10_N59,C10_N30,3.85
C10_N59,C10_N94,37.27
C10_N60,C10_N25,31.86
C10_N60,C10_N48,4.77
C10_N60,C10_N28,9.68
C10_N60,C10_N9,26.92
C10_N61,C10_N74,13.58
C10_N61,C10_N62,72.85
C10_N61,C10_N6,29.76
C10_N61,C10_N55,90.82
C10_N62,C10_N27,56.45
C10_N62,C10_N78,71.26
C10_N62,C10_N58,47.25
C10_N63,C10_N49,64.58
C10_N63,C10_N47,79.75
C10_N63,C10_N17,54.01
C10_N64,C10_N92,54.52
C10_N64,C10_N24,32.12
C10_N64,C10_N80,80.44
C10_N64,C10_N45,74.92
C10_N65,C10_N25,41.52
C10_N65,C10_N42,29.1
C10_N65,C10_N16,45.35
C10_N65,C10_N4,58.81
C10_N66,C10_N72,12.66
C10_N66,C10_N7,23.26
C10_N66,C10_N35,16.43
C10_N66,C10_N17,4.49
C10_N66,C10_N14,47.55
C10_N67,C10_N58,7.64
C10_N67,C10_N53,46.03
C10_N67,C10_N21,18.48
C10_N67,C10_N97,49.94
C10_N68,C10_N28,19.09
C10_N68,C10_N37,41.88
C10_N68,C10_N77,9.47
C10_N68,C10_N20,21.83
C10_N69,C10_N78,21.0
C10_N69,C10_N21,4.38
C10_N69,C10_N73,56.26
C10_N69,C10_N70,33.52
C10_N69,C10_N29,9.95
C10_N70,C10_N52,54.08
C10_N70,C10_N66,38.55
C10_N70,C10_N62,58.7
C10_N71,C10_N75,47.7
C10_N71,C10_N60,29.55
C10_N71,C10_N59,46.77
C10_N72,C10_N1,6.38
C10_N72,C10_N93,40.64
C10_N72,C10_N54,24.23
C10_N72,C10_N94,3.28
C10_N73,C10_N31,30.91
C10_N73,C10_N41,37.46
C10_N73,C10_N55,34.13
C10_N74,C10_N28,34.28
C10_N74,C10_N75,36.66
C10_N74,C10_N19,24.52
C10_N74,C10_N73,54.38
C10_N74,C10_N0,60.75
C10_N75,C10_N5,45.34
C10_N75,C10_N5,45.34
C10_N75,C10_N60,20.98
C10_N75,C10_N93,22.61
C10_N76,C10_N4,48.12
C10_N76,C10_N54,23.6
C10_N76,C10_N67,23.94
C10_N76,C10_N50,27.43
C10_N76,C10_N61,48.12
C10_N77,C10_N12,4.57
C10_N77,C10_N57,13.07
C10_N77,C10_N63,42.58
C10_N77,C10_N30,40.47
C10_N77,C10_N10,11.2
C10_N78,C10_N96,46.63
C10_N78,C10_N1,49.89
C10_N78,C10_N88,42.37
C10_N78,C10_N93,74.27
C10_N78,C10_N52,73.73
C10_N79,C10_N16,60.71
C10_N79,C10_N45,54.07
C10_N79,C10_N37,6.76
C10_N80,C10_N82,62.03
C10_N80,C10_N11,46.83
C10_N80,C10_N2,8.7
C10_N81,C10_N85,20.09
C10_N81,C10_N39,53.4
C10_N81,C10_N20,62.81
C10_N81,C10_N90,36.24
C10_N82,C10_N73,49.41
C10_N82,C10_N95,46.58
C10_N82,C10_N74,32.94
C10_N82,C10_N3,82.77
C10_N83,C10_N59,72.31
C10_N83,C10_N98,45.19
C10_N83,C10_N17,30.19
C10_N83,C10_N90,74.56
C10_N84,C10_N23,50.23
C10_N84,C10_N47,41.07
C10_N84,C10_N80,42.83
C10_N84,C10_N59,35.63
C10_N85,C10_N81,20.09
C10_N85,C10_N0,39.94
C10_N85,C10_N80,34.74
C10_N85,C10_N9,44.42
C10_N85,C10_N49,50.91
C10_N86,C10_N42,42.9
C10_N86,C10_N67,19.77
C10_N86,C10_N4,42.83
C10_N86,C10_N37,34.03
C10_N86,C10_N54,22.56
C10_N87,C10_N89,55.7
C10_N87,C10_N78,40.66
C10_N87,C10_N69,56.62
C10_N87,C10_N73,66.62
C10_N88,C10_N87,71.14
C10_N88,C10_N10,22.51
C10_N88,C10_N79,63.71
C10_N89,C10_N94,41.97
C10_N89,C10_N7,42.29
C10_N89,C10_N65,49.88
C10_N89,C10_N86,34.72
C10_N90,C10_N6,40.08
C10_N90,C10_N14,74.14
C10_N90,C10_N49,71.89
C10_N90,C10_N46,70.0
C10_N91,C10_N79,27.1
C10_N91,C10_N5,24.62
C10_N91,C10_N46,42.48
C10_N91,C10_N46,42.48
C10_N92,C10_N82,12.11
C10_N92,C10_N71,62.93
C10_N92,C10_N90,36.94
C10_N93,C10_N71,44.91
C10_N93,C10_N90,1.62
C10_N93,C10_N99,33.2
C10_N94,C10_N17,17.15
C10_N94,C10_N42,35.66
C10_N94,C10_N30,36.9
C10_N95,C10_N14,56.49
C10_N95,C10_N83,45.92
